# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Apples new 10.5-inch iPad Pro, MacBook Pros and iMacs to be available in India from Monday",216996,5,5,0,0.00
"As Apple iPhone 8 looms, firms scramble to lock up memory chip supply",5733013,5,5,0,0.00
"Asteroid hitting Earth very much possible, warns scientist",216996,5,5,0,0.00
"Asteroid hitting Earth very much possible, warns scientist",3115964,5,5,0,0.00
"Asteroid hitting Earth very much possible, warns scientist",6839767,5,5,0,0.00
"Asteroid hitting Earth very much possible, warns scientist",7014301,5,5,0,0.00
Astronomers find methanol around Saturn moon Enceladus,5867261,5,5,0,0.00
Asus teams up with Reliance Jio to offer up to 100GB additional 4G data,3869422,5,5,0,0.00
Asus teams up with Reliance Jio to offer up to 100GB additional 4G data,5687567,5,5,0,0.00
Asus teams up with Reliance Jio to offer up to 100GB additional 4G data,697094,5,5,0,0.00
"Asus ZenFone 3 Max, ZenPad 3S 10 start receiving Android Nougat update",216996,5,5,0,0.00
"Asus ZenFone 4 Max with 5,000mAh battery, dual rear cameras launched in Russia",216996,5,5,0,0.00
"Asus ZenFone 4 Max with 5,000mAh battery, dual rear cameras launched in Russia",329210,5,5,0,0.00
"Asus ZenFone AR India launch set for July 13, says report",216996,5,5,0,0.00
"Asus ZenFone AR India launch set for July 13, says report",7090599,5,5,0,0.00
Asus ZenFone AR with 8GB RAM teased ahead of India launch,2619648,5,5,0,0.00
Asus ZenFone AR with 8GB RAM teased ahead of India launch,5540621,5,5,0,0.00
BillionAbles app will help find accessible places for disabled people,1243634,5,5,0,0.00
"Bingo T30 affordable smartwatch with calling, SMS feature launched for Rs 1,099",216996,5,5,0,0.00
"Bored of smartphone cameras? Well, its time to check out the Instax Square SQ10 from Fujifilm",2485338,5,5,0,0.00
Brain Training app found to improve memory in people with mild cognitive impairment,216996,5,5,0,0.00
Brain Training app found to improve memory in people with mild cognitive impairment,248126,5,5,0,0.00
Brain Training app found to improve memory in people with mild cognitive impairment,4174874,5,5,0,0.00
Brain Training app found to improve memory in people with mild cognitive impairment,6932919,5,5,0,0.00
BSNL is offering six times more data to postpaid users: Heres how to get,4957979,5,5,0,0.00
BSNL is offering six times more data to postpaid users: Heres how to get,7081011,5,5,0,0.00
BSNL offers six times more data to postpaid users: Heres a list of all eligible plans,5113945,5,5,0,0.00
BSNL offers six times more data to postpaid users: Heres a list of all eligible plans,6428893,5,5,0,0.00
BSNL offers six times more data to postpaid users: Heres a list of all eligible plans,7041979,5,5,0,0.00
BSNL offers six times more data to postpaid users: Heres a list of all eligible plans,7073257,5,5,0,0.00
BSNL Sixer or 666 plan offers 2GB data per day and unlimited voice calls,3269178,5,5,0,0.00
BSNL Sixer or 666 plan offers 2GB data per day and unlimited voice calls,727564,5,5,0,0.00
"BSNL unveils Rs 786, Rs 599 Eid-ul-fitr special combo vouchers, new talktime plans",7037129,5,5,0,0.00
Buying an Apple iPhone SE? Lucky few might get Made in India unit,216996,5,5,0,0.00
Buying an Apple iPhone SE? Lucky few might get Made in India unit,4680808,5,5,0,0.00
Buying an Apple iPhone SE? Lucky few might get Made in India unit,697094,5,5,0,0.00
CEO Pete Lau on OnePlus 5 benchmarking: We dont even know how to overclock,7032531,5,5,0,0.00
China plannning to send mini-ecosystems to Moon,7023245,5,5,0,0.00
"China rocket failure likely to set back next space missions, chance for India to move ahead",7055771,5,5,0,0.00
China's launch of second heavy-lift carrier rocket fails,7076623,5,5,0,0.00
Chinas launch of second heavy-lift carrier rocket fails,7050879,5,5,0,0.00
Contraceptive pill chemicals are turning fish transgender: Research,7080823,5,5,0,0.00
"Digital native: On mute, the voice of the people",7035759,5,5,0,0.00
"DoT working on stricter rules for tampering of IMEI number, tracking lost mobiles",7014837,5,5,0,0.00
Driverless cars face unique challenges on Indias chaotic roads,7048197,5,5,0,0.00
Facebook crosses 2 billion monthly users and it has a video for you,7064477,5,5,0,0.00
Facebook hits 2 billion user mark,4367594,5,5,0,0.00
Facebook launches plan to combat online extremism,216996,5,5,0,0.00
Facebook launches plan to combat online extremism,7041037,5,5,0,0.00
"Facebook Messenger video chats get animated reactions, filters, and masks",697094,5,5,0,0.00
"Facebook to build a new integrated, mixed-use village",5361257,5,5,0,0.00
"Facebook updates News Feed to reduce spam, fake news",7076571,5,5,0,0.00
Facebook wants to nudge you into meaningful online groups,7025451,5,5,0,0.00
Facebook wants to nudge you into meaningful online groups,7028929,5,5,0,0.00
Facebooks Aquila drone just completed its second test flight,7071397,5,5,0,0.00
Facebooks Aquila drone just completed its second test flight,727564,5,5,0,0.00
"Facebooks Profile Picture Guard for India: Heres what it does, and how to use",216996,5,5,0,0.00
"Facebooks Profile Picture Guard for India: Heres what it does, and how to use",7036915,5,5,0,0.00
"Flipkart Own Your Dream Phone sale: Top deals on iPhone 7 Plus, Google Pixel, and more",7032411,5,5,0,0.00
"Flipkart Own Your Dream Phone sale: Top deals on iPhone 7 Plus, Google Pixel, and more",7036481,5,5,0,0.00
"Flipkarts Own Your Dream Phone sale to start tomorrow: Discounts on iPhone 7, Google Pixel",7006937,5,5,0,0.00
"Gionee partners with Reliance Jio for 60GB free 4G data, offers Rs 250 Paytm cashback too",1030442,5,5,0,0.00
"Gionee partners with Reliance Jio for 60GB free 4G data, offers Rs 250 Paytm cashback too",6766595,5,5,0,0.00
"Gionee partners with Reliance Jio for 60GB free 4G data, offers Rs 250 Paytm cashback too",7048669,5,5,0,0.00
"Global cyberattack seems intent on havoc, not extortion",727564,5,5,0,0.00
Google Allo messaging app users get Duo video call option within chat window,7025367,5,5,0,0.00
Google Allo messaging app users get Duo video call option within chat window,7032083,5,5,0,0.00
Google Maps is not authentic and unapproved: Survey of India,7046557,5,5,0,0.00
Google Pixel XL buyers in US can get Google Home free: Heres how,1578988,5,5,0,0.00
Google testing data saving app Triangle in Philippines,5076097,5,5,0,0.00
Google testing data saving app Triangle in Philippines,697094,5,5,0,0.00
Google tightens measures to remove extremist content on YouTube,7023245,5,5,0,0.00
Google to integrate Brazils indigenous territories into its maps,727564,5,5,0,0.00
Google will stop reading your emails for Gmail advertisements,3577350,5,5,0,0.00
Government asks Microsoft for discount on Windows OS,248126,5,5,0,0.00
Government asks Microsoft for discount on Windows OS,697094,5,5,0,0.00
Government asks Microsoft for discount on Windows OS,7084445,5,5,0,0.00
"GST impact: Apple iPhone 7, iPhone 6s get price cut, but should you buy?",216996,5,5,0,0.00
"GST impact: Apple iPhone 7, iPhone 6s get price cut, but should you buy?",6527353,5,5,0,0.00
"GST impact: Apple iPhone 7, iPhone 6s get price cut, but should you buy?",7069761,5,5,0,0.00
"GST impact: Apple iPhone 7, iPhone 6s get price cut, but should you buy?",7086079,5,5,0,0.00
"GST impact: Apple slashes prices of iPhone, iPad, Mac and Watch in India",4957979,5,5,0,0.00
"GST rollout effect: Asus ZenFone 3, ZenFone 3 Max models get price cuts",194446,5,5,0,0.00
"GST rollout effect: Asus ZenFone 3, ZenFone 3 Max models get price cuts",216996,5,5,0,0.00
"GST rollout effect: Asus ZenFone 3, ZenFone 3 Max models get price cuts",4957979,5,5,0,0.00
"GST rollout effect: Asus ZenFone 3, ZenFone 3 Max models get price cuts",7080081,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",3869422,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",6856513,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",7068909,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",7073613,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",7077403,5,5,0,0.00
"GST rollout impact: Apple iPhone, iPad, Mac and Watch get price cuts",7077431,5,5,0,0.00
"Hackers can steal PINs, passwords from your brainwaves: Study",1243634,5,5,0,0.00
"Hike partners with Yes bank to launch UPI-based wallet, rolls out Hike 5.0",2388658,5,5,0,0.00
"Hike partners with Yes bank to launch UPI-based wallet, rolls out Hike 5.0",697094,5,5,0,0.00
"Honor 8 Pro coming to India on July 6, will be Amazon exclusive",3054298,5,5,0,0.00
"Honor 8 Pro coming to India on July 6, will be Amazon exclusive",3269178,5,5,0,0.00
"Honor 8 Pro first impressions: Big, powerful alternative to OnePlus 5",302210,5,5,0,0.00
"Honor 8 Pro first impressions: Big, powerful alternative to OnePlus 5",3269178,5,5,0,0.00
"Honor 8 Pro first impressions: Big, powerful alternative to OnePlus 5",5457501,5,5,0,0.00
"Honor 8 Pro India launch: Live stream, price in India, specifications, and more",4910497,5,5,0,0.00
"Honor 8 Pro with 6GB RAM, 128GB storage and 2K display announced in India",216996,5,5,0,0.00
"Honor 8 Pro with 6GB RAM, 128GB storage and 2K display announced in India",2485338,5,5,0,0.00
"Honor 8 Pro with 6GB RAM, 128GB storage and 2K display announced in India",3269178,5,5,0,0.00
"Honor 8 Pro with 6GB RAM, 128GB storage and 2K display announced in India",5457501,5,5,0,0.00
"Honor 8 Pro with 6GB RAM, 128GB storage and 2K display announced in India",7036481,5,5,0,0.00
"Honor Band 3 with 30 day battery life launched in India, will be exclusive to Amazon India",302210,5,5,0,0.00
"Honor Band 3 with 30 day battery life launched in India, will be exclusive to Amazon India",3328786,5,5,0,0.00
How birds become immune to influenza decoded,7078983,5,5,0,0.00
"Huawei Honor Holly 3 with 3GB RAM launched in India at Rs 12,999",7076965,5,5,0,0.00
"Huawei Honor Holly 3 with 3GB RAM launched in India at Rs 12,999",727564,5,5,0,0.00
"Huawei Mate 10 could feature bezel-less display, AR features: Report",3040276,5,5,0,0.00
"Huawei Mate 10 could feature bezel-less display, AR features: Report",7095313,5,5,0,0.00
Huawei to hike online smartphone prices after customs duty increase,6455749,5,5,0,0.00
Instagram testing new favorites feature: Heres all you need to know,7042375,5,5,0,0.00
