# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"NPA ordinance credit positive, but more steps needed: Moody's",6766255,79,79,0,0.00
"On eve of state polls, Narendra Modi looks to clean up campaign funding",5027859,79,79,0,0.00
"Onion farmers suffered losses of Rs 1,336 crore in 2016-17",6384583,79,79,0,0.00
Only those eligible for Aadhaar need to quote it in ITR,5420881,79,79,0,0.00
Operation Clean Money: 7.3L explain cash deposits made during demonetisation,4294250,79,79,0,0.00
Overall discrepancy rates rise to 11 per cent in Q4 2016: Report,5758281,79,79,0,0.00
"Paris replacing Mauritius as tax haven, Citi alerts Finance Ministry",3890378,79,79,0,0.00
Perform or perish: Steel Minister to top brass of PSUs,4521348,79,79,0,0.00
PM Narendra Modi inaugurates India's longest road tunnel,6259893,79,79,0,0.00
PM Narendra Modi to launch Aadhaar Pay platform on Ambedkar's birth anniversary,6259893,79,79,0,0.00
"Post demonetisation, drought-hit dairies take up powder conversion in winter",5224027,79,79,0,0.00
Pradhan Mantri Garib Kalyan Yojna inches towards close tonight; collections not very large,3405280,79,79,0,0.00
Pradhan Mantri Garib Kalyan Yojna inches towards close tonight; collections not very large,5248957,79,79,0,0.00
"Printing of Rs 2,000 note started in August 2016",5550597,79,79,0,0.00
"Printing of Rs 2,000 note started in August 2016",5651183,79,79,0,0.00
Private builders must promote affordable homes in a big way: M Venkaiah Naidu,5224027,79,79,0,0.00
"PSBs may bank on UDAY to free up Rs 20,000 crore",2708372,79,79,0,0.00
Q3 '17 GDP estimate likely to be less than 6%: SBI report,4636130,79,79,0,0.00
Raghuram Rajan warns of 'policy uncertainty' for world economy,6698561,79,79,0,0.00
Raghuram Rajan warns of 'policy uncertainty' for world economy,947992,79,79,0,0.00
"RBI launches app for android, iOS platforms",2008788,79,79,0,0.00
"RBI launches app for android, iOS platforms",5921933,79,79,0,0.00
RBI looking beyond headline inflation for policy moves: Urjit Patel,4521348,79,79,0,0.00
RBI recasts norms on currency hedging for MNCs,3871250,79,79,0,0.00
RBI to soon issue Rs 10 bank notes in Mahatma Gandhi Series,1858540,79,79,0,0.00
RBI's policy unlikely to be impacted by Fed rate hike,5758281,79,79,0,0.00
"Re-verification of old subscribers to cost Rs 2,500 crore: COAI",5224027,79,79,0,0.00
Recapitalisation for PSU banks to be performance linked: Shaktikanta Das,4957867,79,79,0,0.00
Refunds to be withheld only in doubtful scrutiny cases: CBDT,4262216,79,79,0,0.00
Reliance Jio to offer 15% discount on AirAsia tickets to its users: Report,5256167,79,79,0,0.00
Reliance Jio's complementary offer not in sync with regulations: Trai,2570228,79,79,0,0.00
Reliance Jio's complementary offer not in sync with regulations: Trai,3366974,79,79,0,0.00
Reliance Jio's explanation on Summer Surprise offer not satisfactory: Trai,5430701,79,79,0,0.00
"Reliance Jio's new plans offer 100% cashback on JioFi on exchange of old dongle, datacard, routers",5954647,79,79,0,0.00
Reliance Jios explanation on Summer Surprise offer not satisfactory: Trai,6362881,79,79,0,0.00
Reserve Bank of India to issue new Rs Five and Rs Ten coins,2980506,79,79,0,0.00
Revenue department allows more time for GST registration till April,449816,79,79,0,0.00
Revenue department sets up twitter handle to answer GST queries,6812411,79,79,0,0.00
"Rise in property, crude prices could ease pressure on state govt finances: HSBC Research",449816,79,79,0,0.00
Rising rupee may knock off 4% growth of export-reliant companies like IT & pharma: Experts,1095600,79,79,0,0.00
"Rs 2,845 crore released under AIBP for irrigation projects: Government",4082110,79,79,0,0.00
"Rural Ministry seeks Rs 6,000 crore more for NREGS",5325781,79,79,0,0.00
SBI Research pegs Q3 GDP growth at low 5.8%; FY17 at 6.6%,4636130,79,79,0,0.00
Sebi provides clarity on insider trading norms,2510270,79,79,0,0.00
Security guards to be accorded 'skilled worker' status: Labour Minister Bandaru Dattatreya,2270794,79,79,0,0.00
Seed industry is witnessing increased level of activity over field testing of GM seeds,4223406,79,79,0,0.00
Seeing signs that impact of demonetisation has abated: IMF,947992,79,79,0,0.00
"Service activity expands in March, PMI rises to 51.5",6337487,79,79,0,0.00
"Services rebound after four months, PMI rises to 50.3 in February",5651183,79,79,0,0.00
Setback for GST: Need for e-permit to be flashed at inter-state borders,5256167,79,79,0,0.00
"Share of spend in government expenditure, GDP on education falling for 3 years",3476186,79,79,0,0.00
"States collect Rs 31K crore construction cess, spend Rs 6.8K crore",3476186,79,79,0,0.00
Sugar output in Maharashtra falls to lowest in a decade,5256167,79,79,0,0.00
Sugar output to fall 19% this season,3210336,79,79,0,0.00
Tax dept signs 4 advance pricing pacts with taxpayers,1738100,79,79,0,0.00
TDSAT seeks clarifications from TRAI on Jio's free offers,1904120,79,79,0,0.00
