# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Disha Patani's epic answer to slut shaming, says her idea of 'Indian girl' is different",3894724,159,79,0,0.00
"Eroticism is a creative depiction of sexuality and sex, otherwise it's porn: Swara Bhaskar",1984056,159,79,0,0.00
"Farah Khan's throwback pics with Shah Rukh Khan, Salman Khan and Hrithik Roshan are total nostalgia",2771358,159,79,0,0.00
First look of Villain out: Mohanlal looks ready to rock the box office again. See pic,3953588,159,79,0,0.00
"Godha trailer: Will Tovino Thomas film be better than Sultan, Dangal? Watch video",3047332,159,79,0,0.00
"Happy Birthday Arshad Warsi: From Circuit to Jolly, 5 characters he made memorable",1984056,159,159,0,0.00
Happy Birthday Tiger Shroff: This dreamboat is a perfect family man. See pics,2771358,159,79,0,0.00
"Holi 2017: Vidya Balan playing Holi on the sets of Begum Jaan will set your mood for the festival, see pics",5900869,159,79,0,0.00
I dont seek credit: Gul Panag,2980506,159,79,0,0.00
Imaikkaa Nodigal teaser: This Nayanthara-starrer can be a riveting watch. See video,3269178,159,79,0,0.00
"India vs England T20: Amitabh Bachchan, Shah Rukh Khan, Sushant Singh Rajput laud team",259176,159,79,0,0.00
IPL 2017: Shah Rukh Khan and AbRam cheer for their team. See pics,2544932,159,79,0,0.00
Jai Lava Kusa first look: Meet Jr NTR as leader of masses. See pics,3485384,159,79,0,0.00
Jattu Engineer first look: Guru Ram Rahim Insaan is back and this time in a comedy film,3953588,159,79,0,0.00
Jolly LLB 2 box office collection day 4: Can Akshay Kumar film pass the Monday test?,164952,159,79,0,0.00
Jolly LLB 2 box office collection: Akshay Kumar film is among 2017's biggest hits,2612962,159,79,0,0.00
"Jolly LLB 2: Akshay Kumar is the most commercially viable superstar, says Annu Kapoor",3953588,159,79,0,0.00
Kaabil actor Yami Gautam wins praises from Amitabh Bachchan and Abhishek Kapoor,2771358,159,79,0,0.00
Kaabil box office collection day 7: Hrithik Roshan film looks good on weekdays,3821448,159,159,0,0.00
"Kapil Sharma show to shoot today: Sunil Grover out, Ali Asgar may return",2001966,159,79,0,0.00
Karan Patel turns Gulabo for Yeh Hai Mohabbatein. Watch video,4065932,159,79,0,0.00
Katamarayudu box office: Pawan Kalyan film beats Chiranjeevis Khaidi No. 150,2980506,159,79,0,0.00
Khans make films for the entire country: Varun Dhawan,3581138,159,79,0,0.00
Koffee With Karan Season 5 finale: Karan Johar reveals his favourite moments and whats inside the Koffee hamper,3870972,159,159,0,0.00
Koffee With Karan Season 5: Varun Dhawan and Alia Bhatt reveal that they fight like siblings,3135988,159,79,0,0.00
Kumkum Bhagya 20th April 2017 full episode written update: Tanu invites Nikhil to keep a watch on Team Pragya,5771571,159,79,0,0.00
Kumkum Bhagya 26th April 2017 full episode written update: Purab plans to tie Tanu up,5892831,159,79,0,0.00
Kumkum Bhagya 31st January 2017 full episode written update: Pragya cuts her finger to cancel the engagement,5115421,159,79,0,0.00
Kumkum Bhagya 8 February 2017 full episode written update: Pragya's glam makeover leaves everyone impressed,4681908,159,79,0,0.00
Magalir Mattum actor Jyothika: Please offer intelligent characters to women,5719523,159,159,0,0.00
Malayalam actor Malavika Mohanan to play leading lady in Majid Majidi's Beyond The Clouds,5666515,159,79,0,0.00
"Mission Impossible 6: Tom Cruise training for a year, is most impressive part, says producer",6065447,159,79,0,0.00
"Motherhood has changed Shilpa Shetty completely, says sister Shamita Shetty",3870972,159,79,0,0.00
"Munnabhai 3 script ready, superb story: Arshad Warsi",2799288,159,79,0,0.00
My next with Salman Khan will be a big musical: Sooraj Barjatya,5228601,159,159,0,0.00
"Naagin 2, 11th March 2017 full episode written update: Rocky doesn't want Shivangi to be with Rudra",4452612,159,79,0,0.00
"Naagin 2, 25th March 2017 full episode written update: Shivangi and Gurudev plan to kill Avantika",212496,159,79,0,0.00
Naam Shabana box office collection day 4: Will Taapsee Pannu film clear mid-week test?,6174793,159,79,0,0.00
"Naam Shabana movie review: Taapsee Pannu's action, Akshay Kumar are highlights of this film",3953588,159,79,0,0.00
Nagarjuna's next horror flick Raju Gari Gadhi 2 starts rolling,197078,159,79,0,0.00
"Neil Nitin Mukesh-Rukmini Sahay reception: Guests to venue, everything you need to know about this big fat event",2771358,159,79,0,0.00
No one can replace Salman Khan: David Dhawan,793194,159,79,0,0.00
