# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Loan waiver, rain may slowly boost demand",727564,5,5,0,0.00
Manufacturers can sell old stock with new price tag: Govt,2097576,5,5,0,0.00
Modi government's midnight GST roll out function to a sober one-hour function,1153552,5,5,0,0.00
More than half of people in India not aware of GST: Survey,727564,5,5,0,0.00
Multiple rates a key problem with present GST: Bibek Debroy,2987542,5,5,0,0.00
NCAER pegs FY'18 GDP growth at 7.6% on normal monsoon,727564,5,5,0,0.00
NCLT priority for insolvency: RBI partially retracts statement,2902990,5,5,0,0.00
"New inspector raj threatens to cut short India's GST party, states may play spoilsport too",3115964,5,5,0,0.00
"New window will defeat demonetisation reform, government likely to tell Supreme Court",2601656,5,5,0,0.00
"New window will defeat demonetisation reform, government likely to tell Supreme Court",7091631,5,5,0,0.00
"New window will defeat demonetisation reform, government likely to tell Supreme Court",727564,5,5,0,0.00
Niti Aayog urges government to link financial grant to states' agriculture reforms,6964305,5,5,0,0.00
No excuse for firms not to be ready for GST: Arun Jaitley,216996,5,5,0,0.00
No excuse for firms not to be ready for GST: Arun Jaitley,6432791,5,5,0,0.00
No GST official authorised to visit traders without permission: Government,3115964,5,5,0,0.00
Over 100 roads in UP to become National Highways : Keshav Prasad Maurya,3139626,5,5,0,0.00
Over 200 officers to monitor implementation of GST,7090589,5,5,0,0.00
Packaged food rules made buyer-friendly,697094,5,5,0,0.00
Panel seeks comments on new bankruptcy code,2633226,5,5,0,0.00
"Paul Krugman blames demonetisation, RBI & strong rupee for tepid growth",5867261,5,5,0,0.00
Phone companies cut production ahead of GST rollout,7059031,5,5,0,0.00
Plenty of hiccups' expected as India rolls out new tax reform,4443014,5,5,0,0.00
Plenty of hiccups' expected as India rolls out new tax reform,7067369,5,5,0,0.00
"Post GST rollout, new rules for price tags: 8 things you should know",6954439,5,5,0,0.00
Post-Brexit India-UK trade can be lot better: Indian envoy,2097576,5,5,0,0.00
Post-Brexit India-UK trade can be lot better: Indian envoy,7045651,5,5,0,0.00
Printing of Rs 200 currency notes begins,727564,5,5,0,0.00
Profligate state-level spending could derail Modi's reform plans,22,5,5,0,0.00
RBI denies restricting exchange of Qatari Riyals,7032099,5,5,0,0.00
"RBI independent within limits set by government, says former Governor Y V Reddy",302210,5,5,0,0.00
