# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Saturn moon Enceladus could sustain alien life, says NASA",3953588,159,79,0,0.00
Scientists are working to resurrect the Woolly Mammoth: Here's how,2799288,159,79,0,0.00
Solar eclipse 2017 today: Here is how to watch the spectacle safely,3834908,159,79,0,0.00
Sony surges as analysts say profit may reach highest since 1998,3583462,159,79,0,0.00
"Space, the final frontier seen for Earths crude oil giants",3583462,159,79,0,0.00
Sriharikota: 28-hour countdown for ISRO's record satellite launch begins,5390813,159,79,0,0.00
TDSAT asks TRAI to re-examine its stand on Reliance Jio's freebies,255822,159,79,0,0.00
Telecom industry lost 20 per cent revenue due to Jio giveaways: Ind-Ra,3269178,159,159,0,0.00
Uber self-driving cars are coming back to California roads,5807493,159,79,0,0.00
Vodafone moves TRAI against Reliance Jio Summer Surprise offer,3117516,159,79,0,0.00
WhatsApp Android beta gets support for new gender diverse emojis,3118048,159,79,0,0.00
Will cooperate in blocking sexually offensive videos: WhatsApp to SC,6440645,159,79,0,0.00
Xiaomi '90 Minutes Ultra Smart Sportswear' shoes with Intel Chip launched in China,3118048,159,79,0,0.00
Xiaomi Mi 6 first look: So when will the phone come to India?,2215930,159,159,0,0.00
"Xiaomi Mi 6 specifications leaked, higher-end variant to feature 30MP rear camera",6319519,159,159,0,0.00
"Xiaomi Mi 6, Mi Max 2 specifications leaked on GFXBench",3118048,159,159,0,0.00
Xiaomi Mi In-Ear Headphones Pro HD launched in India at Rs 1999,3118048,159,79,0,0.00
"Xiaomi Mi Max 2 with 5,000mAh battery could launch alongside Mi 6 on April 19",1095600,159,79,0,0.00
"Xiaomi Mi Max 2 with 5,000mAh battery could launch alongside Mi 6 on April 19",6117481,159,79,0,0.00
Xiaomi Redmi 4A next sale on March 30: All you need to know,1972914,159,79,0,0.00
"Xiaomi Redmi 4A sale today at 12 PM on Amazon, Mi.com; Idea offering 28GB free 4G data",5304851,159,79,0,0.00
Xiaomi Redmi Note 4 pre-booking is open today at 12pm on Mi.com,209276,159,79,0,0.00
"Xiaomi Redmi Note 4 sale today, Matte Black version up for grabs",5751489,159,159,0,0.00
"Xiaomi Redmi Note 4X specs, price confirmed ahead of Valentine's Day sale",3118048,159,79,0,0.00
"Xiaomi to bring Redmi 4A to India, launch set for March 20",5106631,159,79,0,0.00
'Endless nuclear energy' may soon be harnessed from oceans,5224027,79,79,0,0.00
