# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
CCI rejects another complaint against Reliance Jio,7004949,5,5,0,0.00
CCI rejects another complaint against Reliance Jio,7009493,5,5,0,0.00
CCI rejects another complaint against Reliance Jio,7014757,5,5,0,0.00
"China's broadcast regulator, tightening control of content, promotes core socialist values",5971977,5,5,0,0.00
Chinese Apple staff suspected of selling private data worth $7.36 million,3115964,5,5,0,0.00
Chinese Apple staff suspected of selling private data worth $7.36 million,4726303,5,5,0,0.00
Chinese Apple staff suspected of selling private data worth $7.36 million,6627209,5,5,0,0.00
"Chinese space telescope to observe Milky Way pulsars, may uncover energy source",6935021,5,5,0,0.00
"Chinese space telescope to observe Milky Way pulsars, may uncover energy source",780520,5,5,0,0.00
Chuwi SurBook affordable 2-in-1 wants to challenge Microsoft Surface Pro and how,3118048,5,5,0,0.00
"Computex 2017: Asus ZenPad 3S 8.0, New ZenPad 10 tablets launched",6324667,5,5,0,0.00
"Computex 2017: Microsoft, Qualcomm working on Windows 10 laptops with Snapdragon 835",6911309,5,5,0,0.00
Crocodile fossil roughly 66 million years old found in China,6975687,5,5,0,0.00
Crocodile fossil roughly 66 million years old found in China,6975897,5,5,0,0.00
Crocodile fossil roughly 66 million years old found in China,6976741,5,5,0,0.00
"Digital native: Too Fast, Too Furious",6973429,5,5,0,0.00
"Dolbys big focus: Take over the big screen, and the one on your mobile",216996,5,5,0,0.00
"Dolbys big focus: Take over the big screen, and the one on your mobile",6324667,5,5,0,0.00
"Dolbys big focus: Take over the big screen, and the one on your mobile",6970611,5,5,0,0.00
"Donald Trump pulls US out of Paris climate deal: Elon Musk to Tim Cook, top reactions from tech CEOs",6839767,5,5,0,0.00
"E3 2017: Microsoft unveils Xbox One X, the most powerful console ever",4656168,5,5,0,0.00
E3 2017: Minecrafts Better Together Update brings cross platform support,3577350,5,5,0,0.00
"EU antitrust regulators to investigate $38 bln Qualcomm, NXP deal",6201045,5,5,0,0.00
"EU antitrust regulators to investigate $38 bln Qualcomm, NXP deal",6968193,5,5,0,0.00
Facebook bug might have exposed moderators to suspected terrorist groups,7008207,5,5,0,0.00
Facebook chatbot may soon do bargaining for you,6448883,5,5,0,0.00
Facebook to move WhatsApp data from IBM Cloud to its own data centres,767344,5,5,0,0.00
Fitbit loses ground to Apple and Xiaomi in wearable-device race,6097399,5,5,0,0.00
Fitbit loses ground to Apple and Xiaomi in wearable-device race,6953045,5,5,0,0.00
Fitbit loses ground to Apple and Xiaomi in wearable-device race,6955451,5,5,0,0.00
Five reasons why an Amazon-Slack deal will make a lot of sense,5387017,5,5,0,0.00
Five reasons why an Amazon-Slack deal will make a lot of sense,6966103,5,5,0,0.00
Flipkart Fathers Day discount: Apple iPhone 6 will get a special price in sale,6485323,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 at Rs 21,999, but is it worth it?",1203432,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 at Rs 21,999, but is it worth it?",3269178,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 at Rs 21,999, but is it worth it?",6949463,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 teased for Rs 2_,999",3702338,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 teased for Rs 2_,999",6585571,5,5,0,0.00
"Flipkart Fathers Day offers: Apple iPhone 6 teased for Rs 2_,999",780520,5,5,0,0.00
"Foxconn says Apple, Amazon to join its bid for Toshiba chip business: Nikkei",2577320,5,5,0,0.00
"From India to Silicon Valley, how June software cashed in on Apples success",6906499,5,5,0,0.00
"From India to Silicon Valley, how June software cashed in on Apples success",6931023,5,5,0,0.00
"Fujifilm Instax mini 9 instant camera launched at Rs 5,999, comes with selfie mirror",216996,5,5,0,0.00
"Fujifilm Instax mini 9 instant camera launched at Rs 5,999, comes with selfie mirror",3904856,5,5,0,0.00
"Google Android O developer preview 3 released, confirms Android version 8.0",248126,5,5,0,0.00
Google Chrome to block some annoying ads starting next year,1243634,5,5,0,0.00
Google faces hefty EU fine in shopping service case,3086302,5,5,0,0.00
Google facing EU ban over search engine dominance,2246588,5,5,0,0.00
Google may be ditching Pixel XL 2017 for bigger successor Taimen: Report,6573921,5,5,0,0.00
"Google Pixel 2 with slim bezels, dual rear camera setup imagined in concept video",3972386,5,5,0,0.00
"Google Pixel 2 with slim bezels, dual rear camera setup imagined in concept video",6814531,5,5,0,0.00
"Google Pixel 2 with slim bezels, dual rear camera setup imagined in concept video",6998641,5,5,0,0.00
"Google Pixel 2 with slim bezels, dual rear camera setup imagined in concept video",7014267,5,5,0,0.00
Google Pixel phones will receive Android O update in August: Report,216996,5,5,0,0.00
Google Pixel phones will receive Android O update in August: Report,6969821,5,5,0,0.00
"Google Pixel smartphones will receive Android O update in August, before Nexus?",6951535,5,5,0,0.00
Google poaches Indian-origin chip architect from Apple,6448883,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",2388658,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",248126,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",431492,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",6485323,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",6928437,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",6935021,5,5,0,0.00
"Google will pay upto $200,000 for finding a bug in Android OS",6938791,5,5,0,0.00
"Googles Android Nougat now on over 9% devices, Android M still dominates",3269178,5,5,0,0.00
"Googles Android Nougat now on over 9% devices, Android M still dominates",6321373,5,5,0,0.00
"Googles Android Nougat now on over 9% devices, Android M still dominates",6951247,5,5,0,0.00
Googles Nest Labs wants your home security camera to recognise you,6916621,5,5,0,0.00
HMD bets on emotional connect for Nokias success in India,216996,5,5,0,0.00
HMD bets on emotional connect for Nokias success in India,6989889,5,5,0,0.00
