# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Madan Lal to head DDCA inquiry committee on Gautam Gambhir- KP Bhaskar fiasco,708918,159,79,0,0.00
"Mahendra Singh Dhoni, Rohit Sharma to play Vijay Hazare Trophy",1095600,159,79,0,0.00
Manchester United vs Chelsea: Blues aim to tighten title grip against the Red Devils,5625131,159,79,0,0.00
"Matthew Wade, Ravindra Jadeja get into argument post Glenn Maxwell dismissal",2861342,159,79,0,0.00
Mitchell Marsh to miss out for Rising Pune Supergiants in IPL 2017,3816084,159,79,0,0.00
Mohammad Azhar slams Rising Pune Supergiants for sacking MS Dhoni,3816084,159,79,0,0.00
"Mohammed Shami returns from injury to sweat it out at NCA, watch video",1382900,159,79,0,0.00
"Mohammed Shami returns from injury to sweat it out at NCA, watch video",1802098,159,79,0,0.00
MS Dhoni brings sleepy Palam ground to life in Vijay Hazare Trophy,4085484,159,79,0,0.00
MS Dhoni gets angry at star of India's win against England,2765758,159,79,0,0.00
"Nathan Lyon, Stephen O'Keefe give Shreyas Iyer batting practice",3639190,159,79,0,0.00
"Nathan Lyon, Stephen O'Keefe give Shreyas Iyer batting practice",5076159,159,79,0,0.00
"New kid on the block: With a word of advice from Rahul Dravid and tons of runs, Shubman graduates",3250810,159,79,0,0.00
No R Ashwin for cricket experts in All-time IPL-XI team,2180590,159,79,0,0.00
"Pakistan vs West Indies: Azhar Ali ton, Misbah-ul-Haq 99 give Pakistan lead, West Indies 40/1 at stumps",3173796,159,79,0,0.00
Pakistan's Babar Azam wants to emulate Indian captain Virat Kohli,1014546,159,79,0,0.00
PCB provisionally suspends Nasir Jamshed from all forms of cricket,3816084,159,79,0,0.00
"Pleasure to open the innings with you, RCBs Chris Gayle to Virat Kohli",6513281,159,79,0,0.00
Proteas wrecking ball Kagiso Rabada wants to stay the course,6492363,159,79,0,0.00
"PSG secure scrappy win, Monaco beat Marseille 4-3 in French Cup",5256167,159,79,0,0.00
"PV Sindhu 14-21, 0-0 Tai Tzu Ying Live Badminton Score, All England Championships quarter-final: PV Sindhu faces world No. 1",2187516,159,79,0,0.00
R Ashwin breaks Dennis Lillee's record to fastest 250 Test wickets,5076159,159,79,0,0.00
"Rahkeem Cornwall, West Indies' 140kg, 6-foot-6 all-rounder",991792,159,79,0,0.00
Rishabh Pant replaces Gautam Gambhir as Delhi One day captain,197078,159,79,0,0.00
Rohit Sharma looking to make comeback in Australia series,4585030,159,79,0,0.00
Russian heptathlete stripped of Beijing 2008 Olympic bronze,866960,159,79,0,0.00
"Sachin Tendulkar posts a rare photo with family, see pic",2551038,159,79,0,0.00
"Sachin Tendulkar, Virender Sehwag part of Ben Stokes Dream XI",1095600,159,79,0,0.00
"Sakshi Malik ties the knot with Satyawart Kadian, see inside pics",3816084,159,79,0,0.00
"Shikhar Dhawan back in form, powers Delhi to big win in Syed Mushtaq Ali trophy",1095600,159,79,0,0.00
Sony India hoping for increased viewership for IPL 2017,2353254,159,79,0,0.00
"Sourav Ganguly lacked transparency in ticket allocation, says Biswarup Dey",5228601,159,79,0,0.00
South Africa beat New Zealand in first ODI in final-over thriller,4434970,159,79,0,0.00
South Africa post highest total batting first after Faf du Plessis 185,3013412,159,79,0,0.00
South Africa rout Sri Lanka to win series,1014546,159,79,0,0.00
South Africa vs Sri Lanka: Bees stop play for an hour in Johannesburg,4585030,159,79,0,0.00
"SRH vs KXIP: Historic day for Afghanistan as Rashid Khan, Mohammad Nabi bowl in tandem in IPL 2017",1956868,159,79,0,0.00
Sri Lanka's Niroshan Dickwella banned after T20 dissent,259176,159,79,0,0.00
Supreme Court allows BCCI officials to attend ICC meeting,2765758,159,79,0,0.00
Syed Mushtaq Ali trophy T20: Wriddhiman Saha star in Bengal's thrashing of Assam,3211030,159,79,0,0.00
Tamim Iqbal's century sets up Bangladesh win over Sri Lanka,3816084,159,79,0,0.00
"Test cricket turns 140 years old: Who played the first Test, where was it played and who won the first Test",5878191,159,79,0,0.00
"This Day That Year: A day of centuries for the IPL, watch video",6430077,159,79,0,0.00
Tragic-comic life of man who hit 3 tons vs India,5076159,159,79,0,0.00
US coach Bruce Arena joins condemnation of Donald Trump's travel ban,4735757,159,79,0,0.00
Usain Bolt has redefined sport but my favourite is Jesse Owens: Michael Johnson,5431001,159,79,0,0.00
"Vijay Hazare Trophy, Jharkhand v Saurashtra: A march past at Eden",3269178,159,79,0,0.00
"Vijay Hazare Trophy: At Eden Gardens, a throwback Sunday for MS Dhoni",4085484,159,79,0,0.00
"Vijay Hazare Trophy: MS Dhoni seals semis berth for Jharkhand, with a six",5771571,159,79,0,0.00
Vijay Hazare Trophy: Tamil Nadu knock out Gujarat to enter semifinal,3816084,159,79,0,0.00
"Virat Kohli receives Padma Shri Award at Rashtrapati Bhavan, watch video",2052884,159,79,0,0.00
